id,label,timeset,grain for green,weight<links>,weight<citations>,cluster,url,score<pub._year>,score<norm._citations>,diverging incentives for afforestation from carbon sequestration: an economic analysis of the eu afforestation program in the south of italy,weight<norm._citations>,weight<total_link_strength>,score<citations>,description
245.0,dieperink (2003),,,4.0,12.0,2.0,http://dx.doi.org/10.1023/a:1026370624352,2003.0,0.1513,,0.1513,4.0,12.0,"<table><tr><td>Authors:</td><td>dieperink, c; faaij, apc; van vliet, opr</td></tr><tr><td>Title:</td><td>forestry projects under the clean development mechanism? modelling of the uncertainties in carbon mitigation and related costs of plantation forestry projects</td></tr><tr><td>Source:</td><td>climatic change, 61(1-2), 123-156</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
247.0,de koning (2003),,,154.0,29.0,3.0,http://dx.doi.org/10.1029/2003gb002099,2003.0,0.3657,,0.3657,301.0,29.0,"<table><tr><td>Authors:</td><td>de koning, ghj; lopez-ulloa, m; veldkamp, e</td></tr><tr><td>Title:</td><td>quantification of carbon sequestration in soils following pasture to forest conversion in northwestern ecuador</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 17(4)</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
250.0,caparros (2003),,,34.0,46.0,2.0,http://dx.doi.org/10.1016/s0921-8009(03)00138-1,2003.0,0.58,,0.58,44.0,46.0,"<table><tr><td>Authors:</td><td>caparros, a; jacquemont, f</td></tr><tr><td>Title:</td><td>conflicts between biodiversity and carbon sequestration programs: economic and legal implications</td></tr><tr><td>Source:</td><td>ecological economics, 46(1), 143-157</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
251.0,almendros (2003),,,29.0,14.0,2.0,http://dx.doi.org/10.1016/s0048-9697(03)00255-9,2003.0,0.1765,,0.1765,30.0,14.0,"<table><tr><td>Authors:</td><td>almendros, g; ballesta, rj; zancada, mc</td></tr><tr><td>Title:</td><td>humus quality after eucalypt reforestations in asturias (northern spain)</td></tr><tr><td>Source:</td><td>science of the total environment, 313(1-3), 245-258</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
252.0,mollersten (2003),,,64.0,96.0,6.0,http://dx.doi.org/10.1016/s0961-9534(03)00013-8,2003.0,1.2104,,1.2104,105.0,96.0,"<table><tr><td>Authors:</td><td>mollersten, k; moreira, jr; yan, jy</td></tr><tr><td>Title:</td><td>potential market niches for biomass energy with co2 capture and storage - opportunities for energy supply with negative co2 emissions</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 25(3), 273-285</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
253.0,eggers (2003),,,63.0,62.0,2.0,http://dx.doi.org/10.1016/s1389-9341(03)00021-2,2003.0,0.7817,,0.7817,93.0,62.0,"<table><tr><td>Authors:</td><td>eggers, t; kaipainen, t; karjalainen, t; lapvetelainen, t; liski, j; nabuurs, gj; pussinen, a</td></tr><tr><td>Title:</td><td>scenario analysis of the impacts of forest management and climate change on the european forest sector carbon budget</td></tr><tr><td>Source:</td><td>forest policy and economics, 5(2), 141-155</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
254.0,heller (2003),,,44.0,209.0,1.0,http://dx.doi.org/10.1016/s0961-9534(02)00190-3,2003.0,2.6352,,2.6352,56.0,209.0,"<table><tr><td>Authors:</td><td>heller, mc; keoleian, ga; volk, ta</td></tr><tr><td>Title:</td><td>life cycle assessment of a willow bioenergy cropping system</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 25(2), 147-165</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
255.0,berndes (2003),,,38.0,296.0,6.0,http://dx.doi.org/10.1016/s0961-9534(02)00191-5,2003.0,3.7322,,3.7322,70.0,296.0,"<table><tr><td>Authors:</td><td>berndes, g; faaija, a; gielen, d; hoogwijk, m; turkenburg, w; van den broek, r</td></tr><tr><td>Title:</td><td>exploration of the ranges of the global potential of biomass for energy</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 25(2), 119-133</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
256.0,balooni (2003),,,4.0,8.0,2.0,http://dx.doi.org/10.1023/a:1024494010538,2003.0,0.1009,,0.1009,4.0,8.0,"<table><tr><td>Authors:</td><td>balooni, k</td></tr><tr><td>Title:</td><td>economics of wastelands afforestation in india, a review</td></tr><tr><td>Source:</td><td>new forests, 26(2), 101-136</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
257.0,johnson (2003),,,151.0,24.0,1.0,http://dx.doi.org/10.1029/2002gb001990,2003.0,0.3026,,0.3026,330.0,24.0,"<table><tr><td>Authors:</td><td>johnson, lc; smith, dl</td></tr><tr><td>Title:</td><td>expansion of juniperus virginiana l. in the great plains: changes in soil organic carbon dynamics</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 17(2)</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
258.0,lal (2003),,,135.0,52.0,1.0,http://dx.doi.org/10.1002/ldr.562,2003.0,0.6557,,0.6557,294.0,52.0,"<table><tr><td>Authors:</td><td>lal, r</td></tr><tr><td>Title:</td><td>offsetting global co2 emissions by restoration of degraded soils and intensification of world agriculture and forestry</td></tr><tr><td>Source:</td><td>land degradation & development, 14(3), 309-322</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
259.0,berndes (2003),,,58.0,464.0,2.0,http://dx.doi.org/10.1016/s0961-9534(02)00185-x,2003.0,5.8504,,5.8504,86.0,464.0,"<table><tr><td>Authors:</td><td>berndes, g; hoogwijk, m; van den broek, r</td></tr><tr><td>Title:</td><td>the contribution of biomass in the future global energy supply: a review of 17 studies</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 25(1), 1-28</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
261.0,grunzweig (2003),,,92.0,119.0,2.0,http://dx.doi.org/10.1046/j.1365-2486.2003.00612.x,2003.0,1.5004,,1.5004,125.0,119.0,"<table><tr><td>Authors:</td><td>grunzweig, jm; lin, t; rotenberg, e; schwartz, a; yakir, d</td></tr><tr><td>Title:</td><td>carbon sequestration in arid-land forest</td></tr><tr><td>Source:</td><td>global change biology, 9(5), 791-799</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
262.0,madsen (2002),,,10.0,44.0,2.0,http://dx.doi.org/10.1080/11263500212331351049,2002.0,1.1443,,1.1443,10.0,44.0,"<table><tr><td>Authors:</td><td>madsen, p; stanturf, ja</td></tr><tr><td>Title:</td><td>restoration concepts for temperate and boreal forests of north america and western europe</td></tr><tr><td>Source:</td><td>plant biosystems, 136(2), 143-158</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
263.0,lal (2003),,,226.0,208.0,1.0,http://dx.doi.org/10.1080/713610854,2003.0,2.6226,,2.6226,690.0,208.0,"<table><tr><td>Authors:</td><td>lal, r</td></tr><tr><td>Title:</td><td>global potential of soil carbon sequestration to mitigate the greenhouse effect</td></tr><tr><td>Source:</td><td>critical reviews in plant sciences, 22(2), 151-184</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
264.0,bindraban (2003),,,24.0,46.0,6.0,http://dx.doi.org/10.1016/s0308-521x(02)00077-x,2003.0,0.58,,0.58,31.0,46.0,"<table><tr><td>Authors:</td><td>bindraban, ps; luijten, jc; vleeshouwers, lm; wolf, j</td></tr><tr><td>Title:</td><td>exploratory study on the land area required for global food supply and the potential global production of bioenergy</td></tr><tr><td>Source:</td><td>agricultural systems, 76(3), 841-861</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
266.0,kraxner (2003),,,53.0,31.0,2.0,http://dx.doi.org/10.1016/s0961-9534(02)00172-1,2003.0,0.3909,,0.3909,55.0,31.0,"<table><tr><td>Authors:</td><td>kraxner, f; nilsson, s; obersteiner, m</td></tr><tr><td>Title:</td><td>negative emissions from bioenergy use, carbon capture and sequestration (becs) - the case of biomass production by sustainable forest management from semi-natural temperate forests</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 24(4-5), 285-296</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
267.0,eve (2003),,,119.0,83.0,1.0,http://dx.doi.org/10.1023/a:1022888832630,2003.0,1.0465,,1.0465,216.0,83.0,"<table><tr><td>Authors:</td><td>eve, m; paustian, k; sperow, m</td></tr><tr><td>Title:</td><td>potential soil c sequestration on us agricultural soils</td></tr><tr><td>Source:</td><td>climatic change, 57(3), 319-339</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
268.0,plantinga (2003),,,50.0,50.0,2.0,http://dx.doi.org/10.2307/3147106,2003.0,0.6304,,0.6304,81.0,50.0,"<table><tr><td>Authors:</td><td>plantinga, aj; wu, jj</td></tr><tr><td>Title:</td><td>co-benefits from carbon sequestration in forests: evaluating reductions in agricultural externalities from an afforestation policy in wisconsin</td></tr><tr><td>Source:</td><td>land economics, 79(1), 74-85</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"
269.0,chang (2002),,,88.0,30.0,2.0,http://dx.doi.org/10.1029/2002gb001914,2002.0,0.7802,,0.7802,163.0,30.0,"<table><tr><td>Authors:</td><td>chang, ys; choi, sd; lee, k</td></tr><tr><td>Title:</td><td>large rate of uptake of atmospheric carbon dioxide by planted forest biomass in korea</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 16(4)</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
270.0,ardo (2002),,,54.0,47.0,1.0,http://dx.doi.org/10.1639/0044-7447(2002)031[0471:scsids]2.0.co;2,2002.0,1.2224,,1.2224,73.0,47.0,"<table><tr><td>Authors:</td><td>ardo, j; olsson, l</td></tr><tr><td>Title:</td><td>soil carbon sequestration in degraded semiarid agro-ecosystems - perils and potentials</td></tr><tr><td>Source:</td><td>ambio, 31(6), 471-477</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
271.0,grogan (2002),,,75.0,42.0,1.0,http://dx.doi.org/10.1079/sum2002119,2002.0,1.0923,,1.0923,113.0,42.0,"<table><tr><td>Authors:</td><td>grogan, p; matthews, r</td></tr><tr><td>Title:</td><td>a modelling analysis of the potential for soil carbon sequestration under short rotation coppice willow bioenergy plantations</td></tr><tr><td>Source:</td><td>soil use and management, 18(3), 175-183</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
272.0,falloon (2002),,,80.0,52.0,1.0,http://dx.doi.org/10.1079/sum2002118,2002.0,1.3524,,1.3524,133.0,52.0,"<table><tr><td>Authors:</td><td>falloon, p; pasztor, l; smith, p; szabo, j</td></tr><tr><td>Title:</td><td>comparison of approaches for estimating carbon sequestration at the regional scale</td></tr><tr><td>Source:</td><td>soil use and management, 18(3), 164-174</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
273.0,gundersen (2002),,,112.0,190.0,3.0,http://dx.doi.org/10.1016/s0378-1127(02)00304-3,2002.0,4.9415,,4.9415,208.0,190.0,"<table><tr><td>Authors:</td><td>gundersen, p; ritter, e; vesterdal, l</td></tr><tr><td>Title:</td><td>change in soil organic carbon following afforestation of former arable land</td></tr><tr><td>Source:</td><td>forest ecology and management, 169(1-2), 137-147</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
274.0,ball (2002),,,195.0,55.0,2.0,http://dx.doi.org/10.1098/rsta.2002.1023,2002.0,1.4304,,1.4304,333.0,55.0,"<table><tr><td>Authors:</td><td>ball, as; brown, s; fay, j; niles, jo; pretty, j</td></tr><tr><td>Title:</td><td>potential carbon mitigation and income in developing countries from changes in use and management of agricultural and forest lands</td></tr><tr><td>Source:</td><td>philosophical transactions of the royal society of london series a-mathematical physical and engineering sciences, 360(1797), 1621-1639</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
275.0,brown (2002),,,112.0,90.0,2.0,http://dx.doi.org/10.1098/rsta.2002.1020,2002.0,2.3407,,2.3407,155.0,90.0,"<table><tr><td>Authors:</td><td>brown, s; malhi, y; meir, p</td></tr><tr><td>Title:</td><td>forests, carbon and global climate</td></tr><tr><td>Source:</td><td>philosophical transactions of the royal society of london series a-mathematical physical and engineering sciences, 360(1797), 1567-1591</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
276.0,hothem (2002),,,36.0,42.0,1.0,http://dx.doi.org/10.1016/s0167-1987(02)00031-4,2002.0,1.0923,,1.0923,49.0,42.0,"<table><tr><td>Authors:</td><td>hothem, dl; lal, r; malone, rw; owens, lb; starr, gc</td></tr><tr><td>Title:</td><td>sediment carbon concentration and transport from small watersheds under various conservation tillage practices</td></tr><tr><td>Source:</td><td>soil & tillage research, 67(1), 65-73</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
277.0,aguirre (2002),,,61.0,36.0,2.0,http://dx.doi.org/10.1016/s0378-1127(01)00535-7,2002.0,0.9363,,0.9363,104.0,36.0,"<table><tr><td>Authors:</td><td>aguirre, n; fehse, j; hofstede, r; kooijman, a; paladines, c; sevink, j</td></tr><tr><td>Title:</td><td>high altitude tropical secondary forests: a competitive carbon sink?</td></tr><tr><td>Source:</td><td>forest ecology and management, 163(1-3), 9-25</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
280.0,jo (2002),,,10.0,75.0,2.0,http://dx.doi.org/10.1006/jema.2001.0491,2002.0,1.9506,,1.9506,14.0,75.0,"<table><tr><td>Authors:</td><td>jo, hk</td></tr><tr><td>Title:</td><td>impacts of urban greenspace on offsetting carbon emissions for middle korea</td></tr><tr><td>Source:</td><td>journal of environmental management, 64(2), 115-126</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
281.0,matthews (2002),,,40.0,43.0,2.0,http://dx.doi.org/10.1016/s0921-8009(01)00269-5,2002.0,1.1183,,1.1183,102.0,43.0,"<table><tr><td>Authors:</td><td>matthews, s; o'connor, r; plantinga, aj</td></tr><tr><td>Title:</td><td>quantifying the impacts on biodiversity of policies for carbon sequestration in forests</td></tr><tr><td>Source:</td><td>ecological economics, 40(1), 71-87</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"
282.0,justice (2001),,,89.0,20.0,2.0,http://dx.doi.org/10.1639/0044-7447(2001)030[0351:ceaspo]2.0.co;2,2001.0,0.3474,,0.3474,149.0,20.0,"<table><tr><td>Authors:</td><td>justice, co; zhang, q</td></tr><tr><td>Title:</td><td>carbon emissions and sequestration potential of central african ecosystems</td></tr><tr><td>Source:</td><td>ambio, 30(6), 351-355</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
283.0,bowie (2001),,,48.0,55.0,5.0,http://dx.doi.org/10.4319/lo.2001.46.7.1802,2001.0,0.9553,,0.9553,153.0,55.0,"<table><tr><td>Authors:</td><td>bowie, ar; boyd, pw; croot, pl; frew, rd; laroche, j; maldonado, mt; price, nm; strzepek, r; waite, a</td></tr><tr><td>Title:</td><td>iron uptake and physiological response of phytoplankton during a mesoscale southern ocean iron enrichment</td></tr><tr><td>Source:</td><td>limnology and oceanography, 46(7), 1802-1808</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
284.0,chisholm (2001),,,69.0,98.0,5.0,http://dx.doi.org/10.1126/science.1065349,2001.0,1.7021,,1.7021,152.0,98.0,"<table><tr><td>Authors:</td><td>chisholm, sw; cullen, jj; falkowski, pg</td></tr><tr><td>Title:</td><td>oceans - dis-crediting ocean fertilization</td></tr><tr><td>Source:</td><td>science, 294(5541), 309-310</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
285.0,chen (2001),,,107.0,58.0,2.0,,2001.0,1.0074,,1.0074,230.0,58.0,"<table><tr><td>Authors:</td><td>chen, ap; fang, jy</td></tr><tr><td>Title:</td><td>dynamic forest biomass carbon pools in china and their significance</td></tr><tr><td>Source:</td><td>acta botanica sinica, 43(9), 967-973</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
286.0,fujino (2001),,,46.0,60.0,6.0,http://dx.doi.org/10.1016/s0961-9534(01)00025-3,2001.0,1.0421,,1.0421,73.0,60.0,"<table><tr><td>Authors:</td><td>fujino, j; yamaji, k; yamamoto, h</td></tr><tr><td>Title:</td><td>evaluation of bioenergy potential with a multi-regional global-land-use-and-energy model</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 21(3), 185-203</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
290.0,rudel (2001),,,47.0,6.0,2.0,http://dx.doi.org/10.1080/08941920152120547,2001.0,0.1042,,0.1042,49.0,6.0,"<table><tr><td>Authors:</td><td>rudel, tk</td></tr><tr><td>Title:</td><td>sequestering carbon in tropical forests: experiments, policy implications, and climatic change</td></tr><tr><td>Source:</td><td>society & natural resources, 14(6), 525-531</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
291.0,boyd (2001),,,57.0,36.0,5.0,http://dx.doi.org/10.1016/s0967-0645(01)00016-9,2001.0,0.6253,,0.6253,177.0,36.0,"<table><tr><td>Authors:</td><td>boyd, pw; hannon, e; lancelot, c; silvoso, m</td></tr><tr><td>Title:</td><td>modeling the bloom evolution and carbon flows during soiree: implications for future in situ iron-enrichments in the southern ocean</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 48(11-12), 2745-2773</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
295.0,boyd (2001),,,47.0,114.0,5.0,http://dx.doi.org/10.1016/s0967-0645(01)00008-x,2001.0,1.98,,1.98,186.0,114.0,"<table><tr><td>Authors:</td><td>boyd, pw; chang, h; gall, mp; hall, j; safi, ka</td></tr><tr><td>Title:</td><td>phytoplankton processes. part 1: community structure during the southern ocean iron release experiment (soiree)</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 48(11-12), 2551-2570</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
296.0,abraham (2001),,,40.0,108.0,5.0,http://dx.doi.org/10.1016/s0967-0645(01)00007-8,2001.0,1.8758,,1.8758,130.0,108.0,"<table><tr><td>Authors:</td><td>abraham, er; boyd, pw</td></tr><tr><td>Title:</td><td>iron-mediated changes in phytoplankton photosynthetic competence during soiree</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 48(11-12), 2529-2550</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
297.0,law (2001),,,64.0,31.0,5.0,http://dx.doi.org/10.1016/s0967-0645(01)00006-6,2001.0,0.5384,,0.5384,181.0,31.0,"<table><tr><td>Authors:</td><td>law, cs; ling, rd</td></tr><tr><td>Title:</td><td>nitrous oxide flux and response to increased iron availability in the antarctic circumpolar current</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 48(11-12), 2509-2527</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
298.0,bakker (2001),,,76.0,50.0,5.0,http://dx.doi.org/10.1016/s0967-0645(01)00005-4,2001.0,0.8684,,0.8684,265.0,50.0,"<table><tr><td>Authors:</td><td>bakker, dce; law, cs; watson, aj</td></tr><tr><td>Title:</td><td>southern ocean iron enrichment promotes inorganic carbon drawdown</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 48(11-12), 2483-2507</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
300.0,chen (2001),,,81.0,621.0,2.0,http://dx.doi.org/10.1126/science.1058629,2001.0,10.7858,,10.7858,141.0,621.0,"<table><tr><td>Authors:</td><td>chen, ap; ci, l; fang, jy; peng, ch; zhao, sq</td></tr><tr><td>Title:</td><td>changes in forest biomass carbon storage in china between 1949 and 1998</td></tr><tr><td>Source:</td><td>science, 292(5525), 2320-2322</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
301.0,[anonymous] (2001),,,35.0,0.0,5.0,,2001.0,0.0,,0.0,51.0,0.0,"<table><tr><td>Authors:</td><td>[anonymous]</td></tr><tr><td>Title:</td><td>iron fertilization and the indian ocean</td></tr><tr><td>Source:</td><td>south african journal of science, 97(3-4), 118-118</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"
